epoch,learning_rate,loss,mae,mape,val_loss,val_mae,val_mape
0,0.0004500000213738531,0.14744648337364197,0.1961739957332611,37.26893997192383,1.7299129962921143,1.0936740636825562,248.40509033203125
1,0.0004050000279676169,0.12316810339689255,0.16046176850795746,28.529945373535156,1.7007360458374023,1.0822930335998535,245.52877807617188
2,0.00036450003972277045,0.10848253220319748,0.1500135064125061,27.911849975585938,1.7522386312484741,1.1003926992416382,252.93258666992188
3,0.0003280500241089612,0.13597269356250763,0.17632998526096344,32.68387985229492,1.5476516485214233,1.030469536781311,222.7566680908203
4,0.00029524503042921424,0.11210564523935318,0.16111403703689575,29.717172622680664,1.7895663976669312,1.1143523454666138,256.052001953125
5,0.0002657205332070589,0.10633700340986252,0.17409370839595795,35.52569580078125,1.590129017829895,1.0454226732254028,226.28890991210938
6,0.00023914847406558692,0.11145960539579391,0.16676753759384155,34.50654983520508,1.5003803968429565,1.0156710147857666,209.75282287597656
7,0.00021523362374864519,0.10533106327056885,0.16501572728157043,33.495365142822266,1.516005039215088,1.02311110496521,212.98060607910156
8,0.0001937102642841637,0.09724697470664978,0.1588498204946518,32.43208312988281,1.618453860282898,1.0553851127624512,227.80711364746094
9,0.0001743392349453643,0.09845034778118134,0.1578814536333084,32.872840881347656,1.6103686094284058,1.0508065223693848,231.3385772705078
10,0.0001569053129060194,0.12211300432682037,0.1763698160648346,34.82396697998047,1.4001785516738892,0.9793652892112732,197.85794067382812
11,0.00014121478307060897,0.11684287339448929,0.17048029601573944,34.292667388916016,1.4714980125427246,1.0049872398376465,208.71075439453125
12,0.00012709329894278198,0.10770924389362335,0.16356335580348969,31.186418533325195,1.5147486925125122,1.0202951431274414,216.61378479003906
13,0.00011438396904850379,0.08390191197395325,0.1459648758172989,28.097026824951172,1.5426533222198486,1.0298209190368652,220.98390197753906
14,0.00010294557432644069,0.06291773170232773,0.13145269453525543,27.36966896057129,1.5208717584609985,1.0215275287628174,218.5745849609375
